time,x,y,force
9284,15,287,1.57
9285,15,293,4.71
9286,15,294,6.27
9287,15,285,1.57
9288,15,286,1.57
9289,15,293,4.71
9290,15,294,7.84
9291,15,286,1.57
9292,15,293,6.27
9293,15,294,7.84
9294,15,296,1.57
9295,15,293,6.27
9296,15,294,9.41
9297,15,296,3.14
9298,15,293,6.27
9299,15,294,9.41
9300,15,296,3.14
9301,15,293,6.27
9302,15,294,10.98
9303,15,296,4.71
9304,15,293,7.84
9305,15,294,12.55
9306,15,295,1.57
9307,15,296,6.27
9308,15,293,7.84
9309,15,294,12.55
9310,15,295,1.57
9311,15,296,7.84
9312,15,297,1.57
9313,15,293,7.84
9314,15,294,14.12
9315,15,295,1.57
9316,15,296,9.41
9317,15,297,1.57
9318,15,293,7.84
9319,15,294,15.69
9320,15,295,1.57
9321,15,296,9.41
9322,15,297,1.57
9323,15,293,7.84
9324,15,294,15.69
9325,15,295,3.14
9326,15,296,10.98
9327,15,297,3.14
9328,15,293,6.27
9329,15,294,15.69
9330,15,295,3.14
9331,15,296,10.98
9332,15,297,3.14
9333,15,293,6.27
9334,15,294,15.69
9335,15,295,3.14
9336,15,296,12.55
9337,15,297,3.14
9338,15,293,6.27
9339,15,294,15.69
9340,15,295,3.14
9341,15,296,10.98
9342,15,297,3.14
9343,15,293,4.71
9344,15,294,14.12
9345,15,295,1.57
9346,15,296,10.98
9347,15,297,3.14
9348,15,293,4.71
9349,15,294,12.55
9350,15,295,1.57
9351,15,296,9.41
9352,15,297,3.14
9353,15,293,3.14
9354,15,294,12.55
9355,15,295,1.57
9356,15,296,7.84
9357,15,297,3.14
9358,15,293,3.14
9359,15,294,10.98
9360,15,295,1.57
9361,15,296,6.27
9362,15,297,3.14
9363,15,293,1.57
9364,15,294,9.41
9365,15,295,1.57
9366,15,296,4.71
9367,15,297,1.57
9368,15,293,1.57
9369,15,294,7.84
9370,15,296,3.14
9371,15,297,1.57
9372,15,294,4.71
9373,15,296,1.57
9374,15,294,3.14
9375,14,33,12.55
9376,14,34,6.27
9377,14,33,23.53
9378,14,34,17.25
9379,14,35,3.14
9380,14,33,23.53
9381,14,34,21.96
9382,14,35,7.84
9383,14,33,21.96
9384,14,34,25.10
9385,14,35,14.12
9386,14,36,1.57
9387,14,33,18.82
9388,14,34,29.80
9389,14,35,20.39
9390,14,36,4.71
9391,14,33,17.25
9392,14,34,32.94
9393,14,35,26.67
9394,14,36,9.41
9395,14,33,17.25
9396,14,34,37.65
9397,14,35,29.80
9398,14,36,12.55
9399,14,33,17.25
9400,14,34,40.78
9401,14,35,34.51
9402,14,36,14.12
9403,14,33,15.69
9404,14,34,42.35
9405,14,35,37.65
9406,14,36,15.69
9407,14,33,15.69
9408,14,34,45.49
9409,14,35,40.78
9410,14,36,18.82
9411,14,37,1.57
9412,14,33,15.69
9413,14,34,48.63
9414,14,35,45.49
9415,14,36,20.39
9416,14,37,1.57
9417,14,43,1.57
9418,14,44,1.57
9419,14,46,3.14
9420,14,33,15.69
9421,14,34,51.76
9422,14,35,48.63
9423,14,36,23.53
9424,14,37,3.14
9425,14,43,3.14
9426,14,44,1.57
9427,14,46,4.71
9428,14,33,17.25
9429,14,34,54.90
9430,14,35,51.76
9431,14,36,25.10
9432,14,37,3.14
9433,14,43,3.14
9434,14,44,3.14
9435,14,46,6.27
9436,14,33,17.25
9437,14,34,56.47
9438,14,35,53.33
9439,14,36,26.67
9440,14,37,3.14
9441,14,43,3.14
9442,14,44,3.14
9443,14,46,7.84
9444,14,47,1.57
9445,14,33,17.25
9446,14,34,58.04
9447,14,35,54.90
9448,14,36,26.67
9449,14,37,4.71
9450,14,43,4.71
9451,14,44,3.14
9452,14,46,9.41
9453,14,47,1.57
9454,14,33,18.82
9455,14,34,59.61
9456,14,35,56.47
9457,14,36,28.24
9458,14,37,4.71
9459,14,43,4.71
9460,14,44,4.71
9461,14,46,10.98
9462,14,47,1.57
9463,14,33,18.82
9464,14,34,59.61
9465,14,35,56.47
9466,14,36,28.24
9467,14,37,4.71
9468,14,43,4.71
9469,14,44,4.71
9470,14,46,10.98
9471,14,47,1.57
9472,14,33,18.82
9473,14,34,59.61
9474,14,35,56.47
9475,14,36,28.24
9476,14,37,4.71
9477,14,43,4.71
9478,14,44,4.71
9479,14,46,12.55
9480,14,47,1.57
9481,14,33,18.82
9482,14,34,59.61
9483,14,35,56.47
9484,14,36,26.67
9485,14,37,4.71
9486,14,43,4.71
9487,14,44,4.71
9488,14,46,12.55
9489,14,47,1.57
9490,14,33,18.82
9491,14,34,59.61
9492,14,35,56.47
9493,14,36,26.67
9494,14,37,4.71
9495,14,43,4.71
9496,14,44,4.71
9497,14,46,12.55
9498,14,47,1.57
9499,14,33,18.82
9500,14,34,59.61
9501,14,35,54.90
9502,14,36,26.67
9503,14,37,4.71
9504,14,43,6.27
9505,14,44,4.71
9506,14,46,10.98
9507,14,47,1.57
9508,14,33,18.82
9509,14,34,58.04
9510,14,35,53.33
9511,14,36,25.10
9512,14,37,4.71
9513,14,43,6.27
9514,14,44,6.27
9515,14,46,10.98
9516,14,47,1.57
9517,14,33,18.82
9518,14,34,54.90
9519,14,35,51.76
9520,14,36,25.10
9521,14,37,4.71
9522,14,43,6.27
9523,14,44,6.27
9524,14,46,10.98
9525,14,47,1.57
9526,14,33,18.82
9527,14,34,53.33
9528,14,35,48.63
9529,14,36,23.53
9530,14,37,3.14
9531,14,43,6.27
9532,14,44,6.27
9533,14,46,10.98
9534,14,47,1.57
9535,14,33,17.25
9536,14,34,50.20
9537,14,35,47.06
9538,14,36,23.53
9539,14,37,3.14
9540,14,43,6.27
9541,14,44,6.27
9542,14,46,10.98
9543,14,47,1.57
9544,14,33,17.25
9545,14,34,47.06
9546,14,35,43.92
9547,14,36,21.96
9548,14,37,3.14
9549,14,43,7.84
9550,14,44,6.27
9551,14,46,10.98
9552,14,47,1.57
9553,14,33,15.69
9554,14,34,43.92
9555,14,35,42.35
9556,14,36,21.96
9557,14,37,3.14
9558,14,43,7.84
9559,14,44,7.84
9560,14,46,10.98
9561,14,47,1.57
9562,14,33,14.12
9563,14,34,42.35
9564,14,35,39.22
9565,14,36,21.96
9566,14,37,4.71
9567,14,43,7.84
9568,14,44,7.84
9569,14,46,10.98
9570,14,47,1.57
9571,14,33,12.55
9572,14,34,39.22
9573,14,35,37.65
9574,14,36,20.39
9575,14,37,4.71
9576,14,43,7.84
9577,14,44,7.84
9578,14,46,10.98
9579,14,47,1.57
9580,14,33,12.55
9581,14,34,37.65
9582,14,35,36.08
9583,14,36,20.39
9584,14,37,4.71
9585,14,43,9.41
9586,14,44,9.41
9587,14,46,12.55
9588,14,47,1.57
9589,14,33,10.98
9590,14,34,36.08
9591,14,35,34.51
9592,14,36,20.39
9593,14,37,4.71
9594,14,43,9.41
9595,14,44,9.41
9596,14,46,12.55
9597,14,47,1.57
9598,14,33,10.98
9599,14,34,32.94
9600,14,35,32.94
9601,14,36,20.39
9602,14,37,4.71
9603,14,43,10.98
9604,14,44,10.98
9605,14,45,1.57
9606,14,46,14.12
9607,14,47,1.57
9608,14,33,9.41
9609,14,34,31.37
9610,14,35,31.37
9611,14,36,20.39
9612,14,37,4.71
9613,14,42,1.57
9614,14,43,10.98
9615,14,44,10.98
9616,14,45,1.57
9617,14,46,14.12
9618,14,47,1.57
9619,14,33,7.84
9620,14,34,28.24
9621,14,35,29.80
9622,14,36,20.39
9623,14,37,6.27
9624,14,42,1.57
9625,14,43,12.55
9626,14,44,12.55
9627,14,45,1.57
9628,14,46,15.69
9629,14,47,3.14
9630,14,33,6.27
9631,14,34,25.10
9632,14,35,26.67
9633,14,36,18.82
9634,14,37,6.27
9635,14,42,1.57
9636,14,43,14.12
9637,14,44,12.55
9638,14,45,1.57
9639,14,46,17.25
9640,14,47,3.14
9641,14,33,4.71
9642,14,34,21.96
9643,14,35,23.53
9644,14,36,17.25
9645,14,37,6.27
9646,14,42,1.57
9647,14,43,14.12
9648,14,44,14.12
9649,14,45,1.57
9650,14,46,17.25
9651,14,47,3.14
9652,14,33,3.14
9653,14,34,20.39
9654,14,35,21.96
9655,14,36,15.69
9656,14,37,6.27
9657,14,42,1.57
9658,14,43,15.69
9659,14,44,14.12
9660,14,45,1.57
9661,14,46,17.25
9662,14,47,3.14
9663,14,33,3.14
9664,14,34,17.25
9665,14,35,18.82
9666,14,36,15.69
9667,14,37,6.27
9668,14,42,1.57
9669,14,43,15.69
9670,14,44,15.69
9671,14,45,1.57
9672,14,46,17.25
9673,14,47,3.14
9674,14,33,1.57
9675,14,34,14.12
9676,14,35,17.25
9677,14,36,14.12
9678,14,37,6.27
9679,14,42,1.57
9680,14,43,17.25
9681,14,44,15.69
9682,14,45,1.57
9683,14,46,17.25
9684,14,47,3.14
9685,14,34,10.98
9686,14,35,14.12
9687,14,36,12.55
9688,14,37,6.27
9689,14,42,1.57
9690,14,43,17.25
9691,14,44,17.25
9692,14,45,1.57
9693,14,46,17.25
9694,14,47,3.14
9695,14,34,9.41
9696,14,35,10.98
9697,14,36,9.41
9698,14,37,4.71
9699,14,42,1.57
9700,14,43,18.82
9701,14,44,17.25
9702,14,45,1.57
9703,14,46,17.25
9704,14,47,3.14
9705,14,34,6.27
9706,14,35,7.84
9707,14,36,7.84
9708,14,37,4.71
9709,14,42,1.57
9710,14,43,18.82
9711,14,44,18.82
9712,14,45,3.14
9713,14,46,18.82
9714,14,47,4.71
9715,14,34,3.14
9716,14,35,6.27
9717,14,36,6.27
9718,14,37,3.14
9719,14,42,1.57
9720,14,43,20.39
9721,14,44,18.82
9722,14,45,3.14
9723,14,34,1.57
9724,14,46,20.39
9725,14,47,4.71
9726,14,35,4.71
9727,14,36,4.71
9728,14,37,1.57
9729,14,42,1.57
9730,14,43,20.39
9731,14,44,18.82
9732,14,45,3.14
9733,14,46,21.96
9734,14,47,4.71
9735,14,35,3.14
9736,14,36,3.14
9737,14,42,1.57
9738,14,43,20.39
9739,14,44,20.39
9740,14,45,3.14
9741,14,46,23.53
9742,14,47,6.27
9743,14,35,1.57
9744,14,36,1.57
9745,14,43,20.39
9746,14,44,20.39
9747,14,45,3.14
9748,14,46,26.67
9749,14,47,7.84
9750,14,43,20.39
9751,14,44,20.39
9752,14,45,3.14
9753,14,46,29.80
9754,14,47,9.41
9755,14,43,20.39
9756,14,44,21.96
9757,14,45,3.14
9758,14,46,32.94
9759,14,47,10.98
9760,14,43,20.39
9761,14,44,21.96
9762,14,45,3.14
9763,14,46,36.08
9764,14,47,12.55
9765,14,43,20.39
9766,14,44,21.96
9767,14,45,3.14
9768,14,46,39.22
9769,14,47,15.69
9770,14,43,20.39
9771,14,44,23.53
9772,14,45,3.14
9773,14,46,42.35
9774,14,47,17.25
9775,14,43,20.39
9776,14,44,23.53
9777,14,45,3.14
9778,14,46,45.49
9779,14,47,20.39
9780,14,43,18.82
9781,14,44,23.53
9782,14,45,3.14
9783,14,46,48.63
9784,14,47,21.96
9785,14,43,18.82
9786,14,44,23.53
9787,14,45,3.14
9788,14,46,50.20
9789,14,47,23.53
9790,14,43,17.25
9791,14,44,23.53
9792,14,45,3.14
9793,14,46,51.76
9794,14,47,26.67
9795,14,43,15.69
9796,14,44,25.10
9797,14,45,3.14
9798,14,46,53.33
9799,14,47,26.67
9800,14,43,15.69
9801,14,44,25.10
9802,14,45,3.14
9803,14,46,53.33
9804,14,47,28.24
9805,14,43,15.69
9806,14,44,25.10
9807,14,45,3.14
9808,14,46,51.76
9809,14,47,29.80
9810,14,43,14.12
9811,14,44,23.53
9812,14,45,3.14
9813,14,46,50.20
9814,14,47,29.80
9815,14,43,14.12
9816,14,44,23.53
9817,14,45,3.14
9818,14,46,45.49
9819,14,47,29.80
9820,14,43,12.55
9821,14,44,21.96
9822,14,45,1.57
9823,14,46,39.22
9824,14,47,26.67
9825,14,43,12.55
9826,14,44,20.39
9827,14,45,1.57
9828,14,46,32.94
9829,14,47,23.53
9830,14,43,9.41
9831,14,44,15.69
9832,14,46,25.10
9833,14,47,17.25
9834,14,43,6.27
9835,14,44,10.98
9836,14,46,17.25
9837,14,47,7.84
9838,14,43,3.14
9839,14,44,6.27
9840,14,46,10.98
9841,14,47,3.14
9842,14,44,1.57
9843,14,46,6.27
9844,14,46,1.57
9845,14,124,1.57
9846,14,124,1.57
9847,14,124,1.57
9848,14,124,1.57
9849,14,124,1.57
9850,14,124,1.57
9851,14,124,1.57
9852,14,124,1.57
9853,14,124,1.57
9854,14,124,1.57
9855,14,124,3.14
9856,14,124,3.14
9857,14,123,1.57
9858,14,124,3.14
9859,14,123,1.57
9860,14,124,4.71
9861,14,123,1.57
9862,14,124,4.71
9863,14,123,3.14
9864,14,124,6.27
9865,14,123,3.14
9866,14,124,6.27
9867,14,125,1.57
9868,14,123,3.14
9869,14,124,7.84
9870,14,125,1.57
9871,14,123,4.71
9872,14,124,7.84
9873,14,125,1.57
9874,14,123,4.71
9875,14,124,9.41
9876,14,125,3.14
9877,14,123,4.71
9878,14,124,9.41
9879,14,125,3.14
9880,14,123,4.71
9881,14,124,10.98
9882,14,125,3.14
9883,14,123,6.27
9884,14,124,10.98
9885,14,125,3.14
9886,14,123,6.27
9887,14,124,10.98
9888,14,125,4.71
9889,14,123,6.27
9890,14,124,12.55
9891,14,125,4.71
9892,14,123,6.27
9893,14,124,12.55
9894,14,125,4.71
9895,14,122,1.57
9896,14,123,7.84
9897,14,124,12.55
9898,14,125,4.71
9899,14,122,1.57
9900,14,123,7.84
9901,14,124,14.12
9902,14,125,4.71
9903,14,122,1.57
9904,14,123,7.84
9905,14,124,14.12
9906,14,125,4.71
9907,14,122,1.57
9908,14,123,7.84
9909,14,124,15.69
9910,14,125,6.27
9911,14,122,1.57
9912,14,123,7.84
9913,14,124,15.69
9914,14,125,6.27
9915,14,122,1.57
9916,14,123,9.41
9917,14,124,17.25
9918,14,125,6.27
9919,14,122,1.57
9920,14,123,9.41
9921,14,124,17.25
9922,14,125,7.84
9923,14,122,1.57
9924,14,123,9.41
9925,14,124,18.82
9926,14,125,7.84
9927,14,122,1.57
9928,14,123,10.98
9929,14,124,20.39
9930,14,125,9.41
9931,14,122,1.57
9932,14,123,12.55
9933,14,124,21.96
9934,14,125,9.41
9935,14,122,1.57
9936,14,123,12.55
9937,14,124,25.10
9938,14,125,10.98
9939,14,122,1.57
9940,14,123,14.12
9941,14,124,26.67
9942,14,125,12.55
9943,14,122,1.57
9944,14,123,15.69
9945,14,124,29.80
9946,14,125,12.55
9947,14,123,15.69
9948,14,124,32.94
9949,14,125,14.12
9950,14,123,17.25
9951,14,124,36.08
9952,14,125,15.69
9953,14,123,15.69
9954,14,124,37.65
9955,14,125,17.25
9956,14,126,1.57
9957,14,127,1.57
9958,14,123,14.12
9959,14,124,39.22
9960,14,125,17.25
9961,14,126,1.57
9962,14,127,1.57
9963,14,123,10.98
9964,14,124,39.22
9965,14,125,17.25
9966,14,126,1.57
9967,14,127,1.57
9968,14,123,9.41
9969,14,124,36.08
9970,14,125,18.82
9971,14,126,1.57
9972,14,127,3.14
9973,14,123,6.27
9974,14,124,31.37
9975,14,125,18.82
9976,14,126,3.14
9977,14,127,3.14
9978,14,123,3.14
9979,14,124,25.10
9980,14,125,17.25
9981,14,126,3.14
9982,14,127,3.14
9983,14,123,1.57
9984,14,124,20.39
9985,14,125,15.69
9986,14,126,3.14
9987,14,127,3.14
9988,14,124,14.12
9989,14,125,14.12
9990,14,126,3.14
9991,14,127,3.14
9992,14,124,9.41
9993,14,125,10.98
9994,14,126,3.14
9995,14,127,3.14
9996,14,124,4.71
9997,14,125,7.84
9998,14,126,3.14
9999,14,127,1.57
10000,14,124,1.57
10001,14,125,4.71
10002,14,126,3.14
10003,14,127,1.57
10004,14,125,1.57
10005,14,126,3.14
10006,14,127,3.14
10007,14,126,3.14
10008,14,127,3.14
10009,14,126,1.57
10010,14,127,1.57
10011,14,127,1.57
10012,14,206,3.14
10013,14,207,1.57
10014,14,206,3.14
10015,14,207,3.14
10016,14,206,4.71
10017,14,207,3.14
10018,14,206,4.71
10019,14,207,4.71
10020,14,206,4.71
10021,14,207,4.71
10022,14,206,4.71
10023,14,207,6.27
10024,14,203,1.57
10025,14,205,1.57
10026,14,206,4.71
10027,14,207,6.27
10028,14,203,1.57
10029,14,205,1.57
10030,14,206,4.71
10031,14,207,6.27
10032,14,202,1.57
10033,14,203,1.57
10034,14,204,1.57
10035,14,205,1.57
10036,14,206,4.71
10037,14,207,6.27
10038,14,202,1.57
10039,14,203,1.57
10040,14,204,1.57
10041,14,205,1.57
10042,14,206,4.71
10043,14,207,6.27
10044,14,202,1.57
10045,14,203,3.14
10046,14,204,1.57
10047,14,205,1.57
10048,14,206,4.71
10049,14,207,6.27
10050,14,202,1.57
10051,14,203,3.14
10052,14,204,1.57
10053,14,205,1.57
10054,14,206,4.71
10055,14,207,7.84
10056,14,202,3.14
10057,14,203,3.14
10058,14,204,1.57
10059,14,205,1.57
10060,14,206,6.27
10061,14,207,7.84
10062,14,202,3.14
10063,14,203,3.14
10064,14,204,1.57
10065,14,205,1.57
10066,14,206,6.27
10067,14,207,7.84
10068,14,202,3.14
10069,14,203,4.71
10070,14,204,3.14
10071,14,205,3.14
10072,14,206,6.27
10073,14,207,7.84
10074,14,202,4.71
10075,14,203,4.71
10076,14,204,3.14
10077,14,205,3.14
10078,14,206,6.27
10079,14,207,7.84
10080,14,202,4.71
10081,14,203,4.71
10082,14,204,3.14
10083,14,205,3.14
10084,14,206,6.27
10085,14,207,9.41
10086,14,202,6.27
10087,14,203,6.27
10088,14,204,3.14
10089,14,205,3.14
10090,14,206,7.84
10091,14,207,9.41
10092,14,202,6.27
10093,14,203,6.27
10094,14,204,3.14
10095,14,205,3.14
10096,14,206,7.84
10097,14,207,9.41
10098,14,202,7.84
10099,14,203,6.27
10100,14,204,3.14
10101,14,205,3.14
10102,14,206,7.84
10103,14,207,10.98
10104,14,208,1.57
10105,14,202,7.84
10106,14,203,7.84
10107,14,204,4.71
10108,14,205,3.14
10109,14,206,7.84
10110,14,207,10.98
10111,14,208,1.57
10112,14,202,7.84
10113,14,203,7.84
10114,14,204,4.71
10115,14,205,4.71
10116,14,206,9.41
10117,14,207,12.55
10118,14,208,1.57
10119,14,202,7.84
10120,14,203,7.84
10121,14,204,4.71
10122,14,205,4.71
10123,14,206,9.41
10124,14,207,12.55
10125,14,208,1.57
10126,14,202,9.41
10127,14,203,7.84
10128,14,204,4.71
10129,14,205,4.71
10130,14,206,9.41
10131,14,202,7.84
10132,14,203,9.41
10133,14,207,14.12
10134,14,208,3.14
10135,14,204,4.71
10136,14,205,4.71
10137,14,206,10.98
10138,14,207,15.69
10139,14,208,3.14
10140,14,202,7.84
10141,14,203,9.41
10142,14,204,4.71
10143,14,205,4.71
10144,14,206,10.98
10145,14,202,7.84
10146,14,203,7.84
10147,14,207,15.69
10148,14,208,3.14
10149,14,204,4.71
10150,14,205,4.71
10151,14,206,10.98
10152,14,207,17.25
10153,14,208,4.71
10154,14,202,7.84
10155,14,203,7.84
10156,14,204,4.71
10157,14,205,4.71
10158,14,206,12.55
10159,14,202,6.27
10160,14,203,7.84
10161,14,207,18.82
10162,14,208,4.71
10163,14,204,4.71
10164,14,205,4.71
10165,14,206,12.55
10166,14,202,6.27
10167,14,203,7.84
10168,14,207,21.96
10169,14,208,6.27
10170,14,204,4.71
10171,14,205,4.71
10172,14,206,14.12
10173,14,202,6.27
10174,14,203,7.84
10175,14,207,23.53
10176,14,208,7.84
10177,14,204,4.71
10178,14,205,6.27
10179,14,206,14.12
10180,14,202,4.71
10181,14,203,7.84
10182,14,207,25.10
10183,14,208,7.84
10184,14,204,4.71
10185,14,205,6.27
10186,14,206,15.69
10187,14,207,28.24
10188,14,208,9.41
10189,14,202,4.71
10190,14,203,7.84
10191,14,204,6.27
10192,14,205,6.27
10193,14,206,17.25
10194,14,202,4.71
10195,14,203,7.84
10196,14,207,31.37
10197,14,208,9.41
10198,14,204,6.27
10199,14,205,6.27
10200,14,206,17.25
10201,14,202,3.14
10202,14,203,6.27
10203,14,207,32.94
10204,14,208,10.98
10205,14,204,6.27
10206,14,205,7.84
10207,14,206,18.82
10208,14,202,3.14
10209,14,203,6.27
10210,14,207,36.08
10211,14,208,12.55
10212,14,204,6.27
10213,14,205,7.84
10214,14,206,20.39
10215,14,202,1.57
10216,14,203,4.71
10217,14,207,39.22
10218,14,208,14.12
10219,14,210,1.57
10220,14,204,4.71
10221,14,205,7.84
10222,14,206,23.53
10223,14,203,4.71
10224,14,207,42.35
10225,14,208,15.69
10226,14,210,1.57
10227,14,204,4.71
10228,14,205,7.84
10229,14,206,25.10
10230,14,207,47.06
10231,14,208,17.25
10232,14,210,3.14
10233,14,203,3.14
10234,14,204,4.71
10235,14,205,7.84
10236,14,206,26.67
10237,14,207,50.20
10238,14,208,18.82
10239,14,210,4.71
10240,14,203,1.57
10241,14,204,3.14
10242,14,205,7.84
10243,14,206,28.24
10244,14,207,51.76
10245,14,208,18.82
10246,14,210,4.71
10247,14,204,1.57
10248,14,205,6.27
10249,14,206,28.24
10250,14,204,1.57
10251,14,205,6.27
10252,14,206,28.24
10253,14,207,54.90
10254,14,208,20.39
10255,14,209,1.57
10256,14,210,6.27
10257,14,205,4.71
10258,14,206,28.24
10259,14,207,58.04
10260,14,208,21.96
10261,14,209,1.57
10262,14,210,7.84
10263,14,205,3.14
10264,14,206,26.67
10265,14,207,59.61
10266,14,208,23.53
10267,14,209,3.14
10268,14,210,9.41
10269,14,205,1.57
10270,14,206,23.53
10271,14,207,59.61
10272,14,208,23.53
10273,14,209,3.14
10274,14,210,9.41
10275,14,206,20.39
10276,14,207,59.61
10277,14,208,23.53
10278,14,209,4.71
10279,14,210,10.98
10280,14,206,15.69
10281,14,207,59.61
10282,14,208,23.53
10283,14,209,6.27
10284,14,210,12.55
10285,14,206,10.98
10286,14,207,56.47
10287,14,208,23.53
10288,14,209,6.27
10289,14,210,12.55
10290,14,207,51.76
10291,14,208,21.96
10292,14,209,6.27
10293,14,210,12.55
10294,14,206,7.84
10295,14,206,4.71
10296,14,207,43.92
10297,14,208,20.39
10298,14,209,6.27
10299,14,210,12.55
10300,14,206,1.57
10301,14,207,34.51
10302,14,208,17.25
10303,14,209,6.27
10304,14,210,10.98
10305,14,207,23.53
10306,14,208,14.12
10307,14,209,4.71
10308,14,210,9.41
10309,14,207,15.69
10310,14,208,9.41
10311,14,209,4.71
10312,14,210,6.27
10313,14,207,9.41
10314,14,208,6.27
10315,14,209,3.14
10316,14,210,4.71
10317,14,207,3.14
10318,14,208,3.14
10319,14,209,1.57
10320,14,210,1.57
10321,14,283,1.57
10322,14,283,17.25
10323,14,284,9.41
10324,14,283,9.41
10325,14,284,10.98
10326,14,285,1.57
10327,14,283,6.27
10328,14,284,17.25
10329,14,285,6.27
10330,14,283,4.71
10331,14,284,23.53
10332,14,285,14.12
10333,14,283,3.14
10334,14,284,26.67
10335,14,285,20.39
10336,14,286,4.71
10337,14,283,1.57
10338,14,284,28.24
10339,14,285,23.53
10340,14,286,7.84
10341,14,284,25.10
10342,14,285,25.10
10343,14,286,7.84
10344,14,287,1.57
10345,14,293,3.14
10346,14,284,25.10
10347,14,285,26.67
10348,14,286,9.41
10349,14,287,1.57
10350,14,293,6.27
10351,14,294,1.57
10352,14,284,26.67
10353,14,285,29.80
10354,14,286,10.98
10355,14,287,3.14
10356,14,288,1.57
10357,14,293,7.84
10358,14,294,4.71
10359,14,284,26.67
10360,14,285,31.37
10361,14,286,12.55
10362,14,287,4.71
10363,14,288,1.57
10364,14,293,9.41
10365,14,294,6.27
10366,14,284,26.67
10367,14,285,31.37
10368,14,286,14.12
10369,14,287,4.71
10370,14,288,1.57
10371,14,293,10.98
10372,14,294,9.41
10373,14,284,28.24
10374,14,285,32.94
10375,14,286,14.12
10376,14,287,4.71
10377,14,288,1.57
10378,14,293,12.55
10379,14,294,10.98
10380,14,284,28.24
10381,14,285,32.94
10382,14,286,14.12
10383,14,287,4.71
10384,14,288,1.57
10385,14,293,14.12
10386,14,294,12.55
10387,14,284,28.24
10388,14,285,34.51
10389,14,286,15.69
10390,14,287,4.71
10391,14,288,3.14
10392,14,293,14.12
10393,14,294,12.55
10394,14,284,28.24
10395,14,285,34.51
10396,14,286,15.69
10397,14,287,6.27
10398,14,288,3.14
10399,14,293,15.69
10400,14,294,14.12
10401,14,284,28.24
10402,14,285,32.94
10403,14,286,15.69
10404,14,287,6.27
10405,14,288,3.14
10406,14,293,15.69
10407,14,294,14.12
10408,14,284,28.24
10409,14,285,32.94
10410,14,286,15.69
10411,14,287,6.27
10412,14,288,3.14
10413,14,293,15.69
10414,14,294,12.55
10415,14,284,26.67
10416,14,285,31.37
10417,14,286,14.12
10418,14,287,6.27
10419,14,288,3.14
10420,14,293,15.69
10421,14,294,12.55
10422,14,284,25.10
10423,14,285,29.80
10424,14,286,14.12
10425,14,287,6.27
10426,14,288,3.14
10427,14,293,14.12
10428,14,294,12.55
10429,14,284,23.53
10430,14,285,26.67
10431,14,286,14.12
10432,14,287,6.27
10433,14,288,3.14
10434,14,293,14.12
10435,14,294,10.98
10436,14,284,20.39
10437,14,285,25.10
10438,14,286,14.12
10439,14,287,7.84
10440,14,288,3.14
10441,14,293,14.12
10442,14,294,10.98
10443,14,284,18.82
10444,14,285,21.96
10445,14,286,14.12
10446,14,287,7.84
10447,14,288,3.14
10448,14,293,14.12
10449,14,294,9.41
10450,14,284,15.69
10451,14,285,20.39
10452,14,286,12.55
10453,14,287,7.84
10454,14,288,3.14
10455,14,293,12.55
10456,14,294,9.41
10457,14,284,14.12
10458,14,285,17.25
10459,14,286,12.55
10460,14,287,7.84
10461,14,288,3.14
10462,14,293,12.55
10463,14,294,9.41
10464,14,284,10.98
10465,14,285,15.69
10466,14,286,10.98
10467,14,287,7.84
10468,14,288,4.71
10469,14,293,12.55
10470,14,294,9.41
10471,14,284,9.41
10472,14,285,12.55
10473,14,286,10.98
10474,14,287,7.84
10475,14,288,4.71
10476,14,293,12.55
10477,14,294,9.41
10478,14,284,7.84
10479,14,285,10.98
10480,14,286,9.41
10481,14,287,7.84
10482,14,288,4.71
10483,14,293,12.55
10484,14,294,9.41
10485,14,284,6.27
10486,14,285,9.41
10487,14,286,9.41
10488,14,287,7.84
10489,14,288,4.71
10490,14,293,12.55
10491,14,294,9.41
10492,14,284,4.71
10493,14,285,7.84
10494,14,286,7.84
10495,14,287,6.27
10496,14,288,4.71
10497,14,293,12.55
10498,14,294,10.98
10499,14,284,3.14
10500,14,285,6.27
10501,14,286,7.84
10502,14,287,6.27
10503,14,288,4.71
10504,14,293,12.55
10505,14,294,10.98
10506,14,284,1.57
10507,14,285,6.27
10508,14,286,6.27
10509,14,287,6.27
10510,14,288,4.71
10511,14,293,14.12
10512,14,294,12.55
10513,14,284,1.57
10514,14,285,4.71
10515,14,286,6.27
10516,14,287,6.27
10517,14,288,4.71
10518,14,293,14.12
10519,14,294,12.55
10520,14,285,4.71
10521,14,286,6.27
10522,14,287,6.27
10523,14,288,4.71
10524,14,293,14.12
10525,14,294,14.12
10526,14,285,3.14
10527,14,286,4.71
10528,14,287,6.27
10529,14,288,4.71
10530,14,293,15.69
10531,14,294,14.12
10532,14,285,3.14
10533,14,286,4.71
10534,14,287,4.71
10535,14,288,4.71
10536,14,293,15.69
10537,14,294,15.69
10538,14,285,1.57
10539,14,286,4.71
10540,14,287,4.71
10541,14,288,4.71
10542,14,293,17.25
10543,14,294,17.25
10544,14,285,1.57
10545,14,286,3.14
10546,14,287,4.71
10547,14,288,4.71
10548,14,293,17.25
10549,14,294,17.25
10550,14,296,1.57
10551,14,286,3.14
10552,14,287,3.14
10553,14,288,3.14
10554,14,293,18.82
10555,14,294,18.82
